,userID,sex,age,living_area,living_area_size,occupation,family_size,marry,income_per_year
819,1041801,남성,49,서울특별시,대도시,사무 종사자,4,배우자 있음,8000
820,1041802,여성,49,서울특별시,대도시,가정주부,4,배우자 있음,8000
821,1041803,여성,17,서울특별시,대도시,고등학생,4,미혼,8000
822,1041804,남성,15,서울특별시,대도시,중학생,4,미혼,8000
823,1041901,남성,57,서울특별시,대도시,판매 종사자,3,배우자 있음,10000
824,1041902,여성,56,서울특별시,대도시,가정주부,3,배우자 있음,10000
825,1041904,여성,29,서울특별시,대도시,은퇴/무직,3,미혼,10000
826,1042001,남성,48,서울특별시,대도시,전문가 및 관련 종사자,5,배우자 있음,6500
827,1042002,여성,45,서울특별시,대도시,판매 종사자,5,배우자 있음,6500
828,1042003,남성,18,서울특별시,대도시,고등학생,5,미혼,6500
829,1042004,여성,16,서울특별시,대도시,고등학생,5,미혼,6500
830,1042101,남성,74,서울특별시,대도시,사무 종사자,2,배우자 있음,5000
831,1042102,여성,69,서울특별시,대도시,가정주부,2,배우자 있음,5000
832,1042201,남성,76,서울특별시,대도시,은퇴/무직,2,배우자 있음,1200
833,1042202,여성,68,서울특별시,대도시,가정주부,2,배우자 있음,1200
834,1042301,남성,47,경기도,중소도시,서비스 종사자,4,배우자 있음,7000
835,1042302,여성,41,경기도,중소도시,서비스 종사자,4,배우자 있음,7000
836,1042303,남성,15,경기도,중소도시,중학생,4,미혼,7000
837,1042401,남성,44,서울특별시,대도시,사무 종사자,4,배우자 있음,4500
838,1042402,여성,43,서울특별시,대도시,가정주부,4,배우자 있음,4500
839,1042403,여성,16,서울특별시,대도시,고등학생,4,미혼,4500
840,1042501,남성,43,서울특별시,대도시,사무 종사자,4,배우자 있음,6000
841,1042502,여성,43,서울특별시,대도시,가정주부,4,배우자 있음,6000
842,1042601,남성,76,서울특별시,대도시,은퇴/무직,2,배우자 있음,1000
843,1042602,여성,72,서울특별시,대도시,은퇴/무직,2,배우자 있음,1000
844,1042801,남성,68,서울특별시,대도시,은퇴/무직,2,배우자 있음,2400
845,1042802,여성,62,서울특별시,대도시,가정주부,2,배우자 있음,2400
846,1042901,남성,78,서울특별시,대도시,은퇴/무직,2,배우자 있음,1200
847,1042902,여성,72,서울특별시,대도시,판매 종사자,2,배우자 있음,1200
848,1043001,남성,69,서울특별시,대도시,사무 종사자,2,배우자 있음,6000
849,1043002,여성,62,서울특별시,대도시,가정주부,2,배우자 있음,6000
850,1043102,여성,85,서울특별시,대도시,가정주부,1,배우자 있음,1140
851,1043202,여성,75,서울특별시,대도시,가정주부,1,배우자 있음,2400
852,1043301,여성,73,서울특별시,대도시,은퇴/무직,2,사별,2400
853,1043302,여성,22,서울특별시,대도시,대학생,2,미혼,2400
854,1043501,남성,77,서울특별시,대도시,은퇴/무직,2,배우자 있음,2400
855,1043502,여성,72,서울특별시,대도시,가정주부,2,배우자 있음,2400
856,1043601,남성,74,서울특별시,대도시,은퇴/무직,6,배우자 있음,7200
857,1043602,여성,65,서울특별시,대도시,가정주부,6,배우자 있음,7200
858,1043604,남성,41,서울특별시,대도시,사무 종사자,6,배우자 있음,7200
859,1043605,여성,37,서울특별시,대도시,사무 종사자,6,배우자 있음,7200
860,1043701,남성,80,서울특별시,대도시,은퇴/무직,2,배우자 있음,1440
861,1043702,여성,76,서울특별시,대도시,은퇴/무직,2,배우자 있음,1440
862,1043801,남성,43,서울특별시,대도시,사무 종사자,4,배우자 있음,3600
863,1043802,여성,38,서울특별시,대도시,가정주부,4,배우자 있음,3600
864,1043901,여성,73,서울특별시,대도시,가정주부,1,사별,2400
865,1044001,남성,49,서울특별시,대도시,판매 종사자,4,배우자 있음,4800
866,1044002,여성,44,서울특별시,대도시,가정주부,4,배우자 있음,4800
867,1044003,여성,21,서울특별시,대도시,대학생,4,미혼,4800
868,1044004,여성,17,서울특별시,대도시,고등학생,4,미혼,4800
869,1044201,남성,40,서울특별시,대도시,사무 종사자,5,배우자 있음,3600
870,1044202,여성,40,서울특별시,대도시,가정주부,5,배우자 있음,3600
871,1044203,여성,65,서울특별시,대도시,은퇴/무직,5,사별,3600
872,1044301,남성,78,서울특별시,대도시,은퇴/무직,2,배우자 있음,2400
873,1044302,여성,66,서울특별시,대도시,강치/기계 조작 및 조립 종사자,2,배우자 있음,2400
874,1044401,남성,79,서울특별시,대도시,은퇴/무직,4,배우자 있음,3360
875,1044402,여성,79,서울특별시,대도시,은퇴/무직,4,배우자 있음,3360
876,1044403,여성,48,서울특별시,대도시,사무 종사자,4,이혼,3360
877,1044404,여성,21,서울특별시,대도시,대학생,4,미혼,3360
878,1044501,남성,71,서울특별시,대도시,은퇴/무직,3,배우자 있음,3600
879,1044502,여성,68,서울특별시,대도시,가정주부,3,배우자 있음,3600
880,1044503,남성,40,서울특별시,대도시,사무 종사자,3,미혼,3600
881,1044601,남성,55,서울특별시,대도시,판매 종사자,4,배우자 있음,6000
882,1044602,여성,51,서울특별시,대도시,판매 종사자,4,배우자 있음,6000
883,1044603,남성,24,서울특별시,대도시,대학생,4,미혼,6000
884,1044604,남성,23,서울특별시,대도시,대학생,4,미혼,6000
885,1044701,남성,46,서울특별시,대도시,사무 종사자,4,배우자 있음,4800
886,1044702,여성,46,서울특별시,대도시,가정주부,4,배우자 있음,4800
887,1044801,남성,44,서울특별시,대도시,판매 종사자,5,배우자 있음,4800
888,1044802,여성,43,서울특별시,대도시,가정주부,5,배우자 있음,4800
889,1044803,남성,16,서울특별시,대도시,고등학생,5,미혼,4800
890,1044901,남성,54,서울특별시,대도시,판매 종사자,5,배우자 있음,6000
891,1044902,여성,49,서울특별시,대도시,전문가 및 관련 종사자,5,배우자 있음,6000
892,1044903,여성,25,서울특별시,대도시,대학생,5,미혼,6000
893,1044904,여성,22,서울특별시,대도시,대학생,5,미혼,6000
894,1044905,남성,20,서울특별시,대도시,대학생,5,미혼,6000
895,1045001,여성,65,서울특별시,대도시,사무 종사자,2,사별,3600
896,1045002,남성,40,서울특별시,대도시,사무 종사자,2,미혼,3600
897,1045201,남성,49,서울특별시,대도시,관리자,2,미혼,6000
898,1045202,여성,48,서울특별시,대도시,사무 종사자,2,배우자 있음,6000
899,1045601,남성,63,서울특별시,대도시,은퇴/무직,3,배우자 있음,2400
900,1045602,여성,59,서울특별시,대도시,가정주부,3,배우자 있음,2400
901,1045603,여성,38,서울특별시,대도시,사무 종사자,3,배우자 있음,2400
902,1045801,남성,78,서울특별시,대도시,은퇴/무직,2,배우자 있음,960
903,1045802,여성,75,서울특별시,대도시,가정주부,2,배우자 있음,960
904,1045901,여성,29,서울특별시,대도시,사무 종사자,2,미혼,9600
905,1045903,남성,27,서울특별시,대도시,사무 종사자,2,배우자 있음,9600
906,1046001,여성,55,서울특별시,대도시,서비스 종사자,3,사별,4800
907,1046002,남성,31,서울특별시,대도시,사무 종사자,3,미혼,4800
908,1046003,남성,22,서울특별시,대도시,대학생,3,미혼,4800
909,1046101,여성,73,서울특별시,대도시,가정주부,1,사별,1200
910,1046301,남성,78,서울특별시,대도시,은퇴/무직,7,배우자 있음,8400
911,1046302,여성,74,서울특별시,대도시,가정주부,7,배우자 있음,8400
912,1046303,남성,45,서울특별시,대도시,사무 종사자,7,배우자 있음,8400
913,1046304,남성,48,서울특별시,대도시,사무 종사자,7,배우자 있음,8400
914,1046305,여성,46,서울특별시,대도시,가정주부,7,배우자 있음,8400
915,1046306,남성,17,서울특별시,대도시,고등학생,7,미혼,8400
916,1047001,남성,73,서울특별시,대도시,은퇴/무직,2,배우자 있음,4800
917,1047002,여성,72,서울특별시,대도시,가정주부,2,배우자 있음,4800
918,1047201,여성,75,서울특별시,대도시,가정주부,5,사별,5000
919,1047202,남성,44,서울특별시,대도시,관리자,5,배우자 있음,5000
920,1047203,여성,43,서울특별시,대도시,대학원생,5,배우자 있음,5000
921,1047401,남성,85,서울특별시,대도시,은퇴/무직,2,사별,4000
922,1047402,여성,56,서울특별시,대도시,전문가 및 관련 종사자,2,미혼,4000
923,1047501,남성,46,서울특별시,대도시,강치/기계 조작 및 조립 종사자,4,배우자 있음,4000
924,1047502,여성,44,서울특별시,대도시,가정주부,4,배우자 있음,4000
925,1047701,남성,46,서울특별시,대도시,사무 종사자,5,배우자 있음,10000
926,1047702,여성,45,서울특별시,대도시,사무 종사자,5,배우자 있음,10000
927,1047705,여성,68,서울특별시,대도시,사무 종사자,5,배우자 있음,10000
928,1047801,남성,61,서울특별시,대도시,전문가 및 관련 종사자,4,배우자 있음,9600
929,1047802,여성,57,서울특별시,대도시,사무 종사자,4,배우자 있음,9600
930,1047803,여성,22,서울특별시,대도시,대학생,4,미혼,9600
931,1047804,남성,20,서울특별시,대도시,대학생,4,미혼,9600
932,1047901,남성,76,서울특별시,대도시,사무 종사자,2,배우자 있음,3000
933,1047902,여성,68,서울특별시,대도시,가정주부,2,배우자 있음,3000
934,1048001,남성,75,서울특별시,대도시,사무 종사자,4,배우자 있음,8000
935,1048002,여성,71,서울특별시,대도시,가정주부,4,배우자 있음,8000
936,1048003,남성,46,서울특별시,대도시,판매 종사자,4,배우자 있음,8000
937,1048004,여성,47,서울특별시,대도시,판매 종사자,4,배우자 있음,8000
938,1048301,남성,30,서울특별시,대도시,사무 종사자,4,미혼,10000
939,1048302,남성,57,서울특별시,대도시,판매 종사자,4,배우자 있음,10000
940,1048303,여성,52,서울특별시,대도시,사무 종사자,4,배우자 있음,10000
941,1048304,여성,25,서울특별시,대도시,사무 종사자,4,미혼,10000
942,1048501,여성,33,서울특별시,대도시,사무 종사자,1,미혼,3360
943,1048601,남성,36,경기도,중소도시,사무 종사자,4,배우자 있음,4900
944,1048602,여성,36,경기도,중소도시,가정주부,4,배우자 있음,4900
945,1049001,남성,65,서울특별시,대도시,판매 종사자,2,배우자 있음,3600
946,1049002,여성,60,서울특별시,대도시,은퇴/무직,2,배우자 있음,3600
947,1049401,남성,66,서울특별시,대도시,단순노무자,2,배우자 있음,4800
948,1049402,여성,65,서울특별시,대도시,가정주부,2,배우자 있음,4800
949,1049601,남성,48,서울특별시,대도시,사무 종사자,5,배우자 있음,8400
950,1049602,여성,48,서울특별시,대도시,사무 종사자,5,배우자 있음,8400
951,1049603,여성,73,서울특별시,대도시,은퇴/무직,5,사별,8400
952,1049701,남성,56,경기도,대도시,관리자,5,배우자 있음,7000
953,1049702,여성,55,경기도,대도시,가정주부,5,배우자 있음,7000
954,1049703,남성,26,경기도,대도시,대학생,5,미혼,7000
955,1049704,남성,24,경기도,대도시,대학생,5,미혼,7000
956,1049705,여성,22,경기도,대도시,대학생,5,미혼,7000
957,1049901,여성,66,서울특별시,대도시,가정주부,1,배우자 있음,1200
958,1050002,여성,59,서울특별시,대도시,판매 종사자,2,배우자 있음,5400
959,1050003,남성,33,서울특별시,대도시,대학생,2,미혼,5400
960,1050101,남성,50,서울특별시,대도시,사무 종사자,4,배우자 있음,4200
961,1050102,여성,31,서울특별시,대도시,가정주부,4,배우자 있음,4200
962,1050201,남성,49,서울특별시,대도시,판매 종사자,4,배우자 있음,9600
963,1050202,여성,45,서울특별시,대도시,사무 종사자,4,배우자 있음,9600
964,1050203,남성,19,서울특별시,대도시,대학생,4,미혼,9600
965,1050204,남성,15,서울특별시,대도시,중학생,4,미혼,9600
966,1050401,남성,50,서울특별시,대도시,판매 종사자,3,배우자 있음,4500
967,1050402,여성,44,서울특별시,대도시,판매 종사자,3,배우자 있음,4500
968,1050403,여성,16,서울특별시,대도시,고등학생,3,미혼,4500
969,1050501,남성,75,서울특별시,대도시,사무 종사자,2,배우자 있음,2600
970,1050502,여성,71,서울특별시,대도시,가정주부,2,배우자 있음,2600
971,1050601,남성,47,경기도,대도시,사무 종사자,4,배우자 있음,6000
972,1050602,여성,46,경기도,대도시,가정주부,4,배우자 있음,6000
973,1050603,남성,23,경기도,대도시,대학생,4,미혼,6000
974,1050604,여성,21,경기도,대도시,대학생,4,미혼,6000
975,1050901,여성,65,경기도,읍/면,서비스 종사자,2,사별,3000
976,1050903,남성,41,경기도,읍/면,은퇴/무직,2,미혼,3000
977,1051001,남성,43,서울특별시,대도시,단순노무자,3,배우자 있음,5000
978,1051002,여성,43,서울특별시,대도시,사무 종사자,3,배우자 있음,5000
979,1051101,남성,65,서울특별시,대도시,판매 종사자,2,배우자 있음,3600
980,1051102,여성,60,서울특별시,대도시,서비스 종사자,2,배우자 있음,3600
981,1051201,여성,80,서울특별시,대도시,은퇴/무직,1,사별,1200
982,1051501,남성,39,서울특별시,대도시,사무 종사자,5,배우자 있음,7200
983,1051502,여성,38,서울특별시,대도시,가정주부,5,배우자 있음,7200
984,1051503,여성,63,서울특별시,대도시,은퇴/무직,5,사별,7200
985,1051601,남성,63,서울특별시,대도시,사무 종사자,3,배우자 있음,20000
986,1051602,여성,64,서울특별시,대도시,사무 종사자,3,배우자 있음,20000
987,1051603,남성,35,서울특별시,대도시,사무 종사자,3,미혼,20000
988,1051801,남성,46,서울특별시,대도시,사무 종사자,4,배우자 있음,5000
989,1051802,여성,40,서울특별시,대도시,가정주부,4,배우자 있음,5000
990,1051803,여성,15,서울특별시,대도시,중학생,4,미혼,5000
991,1051901,남성,43,서울특별시,대도시,전문가 및 관련 종사자,4,배우자 있음,5500
992,1051902,여성,42,서울특별시,대도시,가정주부,4,배우자 있음,5500
993,1052301,남성,67,서울특별시,대도시,관리자,4,배우자 있음,8000
994,1052302,여성,64,서울특별시,대도시,가정주부,4,배우자 있음,8000
995,1052303,남성,29,서울특별시,대도시,대학원생,4,미혼,8000
996,1052304,남성,26,서울특별시,대도시,사무 종사자,4,미혼,8000
997,1052401,남성,70,서울특별시,대도시,판매 종사자,3,배우자 있음,4800
998,1052403,여성,60,서울특별시,대도시,가정주부,3,배우자 있음,4800
999,1052404,남성,36,서울특별시,대도시,사무 종사자,3,미혼,4800
1000,1052701,남성,65,서울특별시,대도시,사무 종사자,3,배우자 있음,5000
1001,1052702,여성,67,서울특별시,대도시,가정주부,3,배우자 있음,5000
1002,1052703,여성,36,서울특별시,대도시,서비스 종사자,3,미혼,5000
1003,1052801,남성,57,서울특별시,대도시,사무 종사자,4,배우자 있음,15000
1004,1052802,여성,56,서울특별시,대도시,가정주부,4,배우자 있음,15000
1005,1052803,남성,29,서울특별시,대도시,대학생,4,미혼,15000
1006,1052804,남성,24,서울특별시,대도시,대학생,4,미혼,15000
1007,1052901,남성,81,서울특별시,대도시,은퇴/무직,2,배우자 있음,14400
1008,1052902,여성,79,서울특별시,대도시,가정주부,2,배우자 있음,14400
1009,1053201,남성,55,서울특별시,대도시,사무 종사자,4,배우자 있음,6000
1010,1053202,여성,49,서울특별시,대도시,가정주부,4,배우자 있음,6000
1011,1053203,남성,25,서울특별시,대도시,대학생,4,미혼,6000
1012,1053204,여성,22,서울특별시,대도시,대학생,4,미혼,6000
1013,1053305,남성,28,경기도,중소도시,대학생,2,미혼,6000
1014,1053501,남성,44,서울특별시,대도시,기능원 및 관련 기능 종사자,6,배우자 있음,8000
1015,1053502,여성,42,서울특별시,대도시,판매 종사자,6,배우자 있음,8000
1016,1053503,여성,72,서울특별시,대도시,가정주부,6,사별,8000
1017,1053504,여성,21,서울특별시,대도시,대학생,6,미혼,8000
1018,1053505,여성,19,서울특별시,대도시,대학생,6,미혼,8000
1019,1053801,남성,71,서울특별시,대도시,은퇴/무직,3,배우자 있음,3600
1020,1053802,여성,66,서울특별시,대도시,가정주부,3,배우자 있음,3600
1021,1053803,남성,38,서울특별시,대도시,사무 종사자,3,미혼,3600
1022,1053901,남성,67,서울특별시,대도시,은퇴/무직,4,배우자 있음,9600
1023,1053902,여성,67,서울특별시,대도시,가정주부,4,배우자 있음,9600
1024,1053903,여성,37,서울특별시,대도시,전문가 및 관련 종사자,4,미혼,9600
1025,1053904,남성,35,서울특별시,대도시,은퇴/무직,4,미혼,9600
1026,1054301,남성,47,서울특별시,대도시,전문가 및 관련 종사자,4,배우자 있음,8000
1027,1054302,여성,40,서울특별시,대도시,전문가 및 관련 종사자,4,배우자 있음,8000
1028,1054401,남성,47,서울특별시,대도시,사무 종사자,4,배우자 있음,5000
1029,1054402,여성,43,서울특별시,대도시,가정주부,4,배우자 있음,5000
1030,1054901,남성,55,서울특별시,대도시,사무 종사자,4,배우자 있음,12000
1031,1054902,여성,52,서울특별시,대도시,가정주부,4,배우자 있음,12000
1032,1054903,남성,27,서울특별시,대도시,대학생,4,미혼,12000
1033,1054904,남성,23,서울특별시,대도시,대학생,4,미혼,12000
1034,1055001,남성,72,서울특별시,대도시,은퇴/무직,4,배우자 있음,10000
1035,1055002,여성,65,서울특별시,대도시,가정주부,4,배우자 있음,10000
1036,1055003,남성,39,서울특별시,대도시,사무 종사자,4,미혼,10000
1037,1055004,남성,37,서울특별시,대도시,사무 종사자,4,미혼,10000
1038,1055201,남성,59,경기도,중소도시,사무 종사자,4,배우자 있음,10000
1039,1055202,여성,59,경기도,중소도시,가정주부,4,배우자 있음,10000
1040,1055203,남성,31,경기도,중소도시,사무 종사자,4,배우자 있음,10000
1041,1055204,남성,29,경기도,중소도시,대학원생,4,미혼,10000
1042,1055801,남성,69,서울특별시,대도시,사무 종사자,2,배우자 있음,3000
1043,1055802,여성,65,서울특별시,대도시,가정주부,2,배우자 있음,3000
1044,1056001,남성,43,경기도,대도시,사무 종사자,4,배우자 있음,7200
1045,1056002,여성,42,경기도,대도시,가정주부,4,배우자 있음,7200
1046,1056003,남성,16,경기도,대도시,고등학생,4,미혼,7200
1047,1056101,남성,64,서울특별시,대도시,판매 종사자,4,배우자 있음,7500
1048,1056102,여성,58,서울특별시,대도시,가정주부,4,배우자 있음,7500
1049,1056103,여성,35,서울특별시,대도시,사무 종사자,4,미혼,7500
1050,1056104,남성,34,서울특별시,대도시,사무 종사자,4,미혼,7500
1051,1056201,여성,66,서울특별시,대도시,단순노무자,1,미혼,600
1052,1056401,남성,71,서울특별시,대도시,판매 종사자,3,배우자 있음,3000
1053,1056402,여성,67,서울특별시,대도시,은퇴/무직,3,배우자 있음,3000
1054,1056601,남성,46,서울특별시,대도시,전문가 및 관련 종사자,4,배우자 있음,8000
1055,1056602,여성,46,서울특별시,대도시,가정주부,4,배우자 있음,8000
1056,1056801,남성,69,경기도,읍/면,은퇴/무직,4,배우자 있음,7000
1057,1056802,여성,61,경기도,읍/면,판매 종사자,4,배우자 있음,7000
1058,1056901,남성,50,서울특별시,대도시,사무 종사자,4,배우자 있음,8000
1059,1056902,여성,50,서울특별시,대도시,가정주부,4,배우자 있음,8000
1060,1056903,남성,22,서울특별시,대도시,대학생,4,미혼,8000
1061,1056904,남성,15,서울특별시,대도시,중학생,4,미혼,8000
1062,1057001,남성,46,충청남도,중소도시,사무 종사자,4,배우자 있음,4800
1063,1057002,여성,44,충청남도,중소도시,가정주부,4,배우자 있음,4800
1064,1057003,남성,16,충청남도,중소도시,고등학생,4,미혼,4800
1065,1057201,남성,81,서울특별시,대도시,은퇴/무직,2,배우자 있음,1200
1066,1057202,여성,80,서울특별시,대도시,은퇴/무직,2,배우자 있음,1200
1067,1057301,남성,74,서울특별시,대도시,단순노무자,2,배우자 있음,1500
1068,1057302,여성,74,서울특별시,대도시,가정주부,2,배우자 있음,1500
1069,1057401,남성,67,서울특별시,대도시,은퇴/무직,2,배우자 있음,7200
1070,1057402,여성,66,서울특별시,대도시,전문가 및 관련 종사자,2,배우자 있음,7200
1071,1057501,남성,69,경기도,대도시,은퇴/무직,2,배우자 있음,4620
1072,1057502,여성,62,경기도,대도시,서비스 종사자,2,배우자 있음,4620
1073,1057601,남성,50,서울특별시,대도시,사무 종사자,4,배우자 있음,4000
1074,1057602,여성,50,서울특별시,대도시,가정주부,4,배우자 있음,4000
1075,1057603,남성,24,서울특별시,대도시,대학생,4,미혼,4000
1076,1057604,남성,19,서울특별시,대도시,대학생,4,미혼,4000
1077,1057701,남성,41,서울특별시,대도시,전문가 및 관련 종사자,3,배우자 있음,6000
1078,1057702,여성,36,서울특별시,대도시,전문가 및 관련 종사자,3,배우자 있음,6000
1079,1057801,남성,66,서울특별시,대도시,사무 종사자,3,배우자 있음,6000
1080,1057802,여성,62,서울특별시,대도시,가정주부,3,배우자 있음,6000
1081,1057803,남성,34,서울특별시,대도시,사무 종사자,3,미혼,6000
1082,1058001,남성,82,서울특별시,대도시,은퇴/무직,2,배우자 있음,1000
1083,1058002,여성,77,서울특별시,대도시,가정주부,2,배우자 있음,1000
1084,1058101,여성,50,부산광역시,대도시,판매 종사자,5,이혼,4000
1085,1058104,여성,19,부산광역시,대도시,대학생,5,미혼,4000
1086,1058105,여성,20,부산광역시,대도시,은퇴/무직,5,미혼,4000
1087,1058601,남성,55,부산광역시,대도시,농림어업 숙련 종사자,4,배우자 있음,7000
1088,1058602,여성,51,부산광역시,대도시,서비스 종사자,4,배우자 있음,7000
1089,1058603,남성,28,부산광역시,대도시,대학생,4,미혼,7000
1090,1058604,여성,25,부산광역시,대도시,은퇴/무직,4,미혼,7000
1091,1058701,남성,66,부산광역시,대도시,은퇴/무직,2,배우자 있음,6480
1092,1058702,여성,63,부산광역시,대도시,가정주부,2,배우자 있음,6480
1093,1058801,남성,58,부산광역시,대도시,무응답,2,배우자 있음,5000
1094,1058802,여성,54,부산광역시,대도시,판매 종사자,2,배우자 있음,5000
1095,1059301,남성,61,부산광역시,대도시,단순노무자,2,배우자 있음,2000
1096,1059302,여성,59,부산광역시,대도시,단순노무자,2,배우자 있음,2000
1097,1059601,남성,73,부산광역시,대도시,은퇴/무직,4,배우자 있음,3500
1098,1059602,여성,66,부산광역시,대도시,가정주부,4,배우자 있음,3500
1099,1059604,남성,39,부산광역시,대도시,사무 종사자,4,미혼,3500
1100,1059701,남성,59,부산광역시,대도시,서비스 종사자,4,배우자 있음,8000
1101,1059702,여성,52,부산광역시,대도시,판매 종사자,4,배우자 있음,8000
1102,1059703,남성,27,부산광역시,대도시,대학생,4,미혼,8000
1103,1059704,여성,25,부산광역시,대도시,사무 종사자,4,미혼,8000
1104,1059801,여성,82,부산광역시,대도시,가정주부,1,사별,500
1105,1059901,남성,71,부산광역시,대도시,단순노무자,2,배우자 있음,1200
1106,1059902,여성,64,부산광역시,대도시,은퇴/무직,2,배우자 있음,1200
1107,1060101,남성,46,부산광역시,대도시,관리자,4,배우자 있음,5000
1108,1060102,여성,43,부산광역시,대도시,가정주부,4,배우자 있음,5000
1109,1060201,남성,45,부산광역시,대도시,사무 종사자,6,배우자 있음,6000
1110,1060202,여성,43,부산광역시,대도시,가정주부,6,배우자 있음,6000
1111,1060203,남성,70,부산광역시,대도시,판매 종사자,6,배우자 있음,6000
1112,1060204,여성,68,부산광역시,대도시,은퇴/무직,6,배우자 있음,6000
1113,1060205,여성,16,부산광역시,대도시,고등학생,6,미혼,6000
1114,1060301,남성,62,부산광역시,대도시,판매 종사자,3,배우자 있음,4000
1115,1060302,여성,59,부산광역시,대도시,가정주부,3,배우자 있음,4000
1116,1060303,남성,34,부산광역시,대도시,사무 종사자,3,미혼,4000
1117,1060401,남성,54,부산광역시,대도시,농림어업 숙련 종사자,4,배우자 있음,5000
1118,1060402,여성,53,부산광역시,대도시,은퇴/무직,4,배우자 있음,5000
1119,1060403,남성,25,부산광역시,대도시,대학생,4,미혼,5000
1120,1060404,남성,23,부산광역시,대도시,대학생,4,미혼,5000
1121,1060501,남성,65,부산광역시,대도시,관리자,3,배우자 있음,4500
1122,1060502,여성,61,부산광역시,대도시,가정주부,3,배우자 있음,4500
1123,1060503,남성,35,부산광역시,대도시,강치/기계 조작 및 조립 종사자,3,미혼,4500
1124,1060601,남성,46,부산광역시,대도시,판매 종사자,4,배우자 있음,5000
1125,1060602,여성,47,부산광역시,대도시,가정주부,4,배우자 있음,5000
1126,1060603,남성,21,부산광역시,대도시,대학생,4,미혼,5000
1127,1060604,남성,16,부산광역시,대도시,고등학생,4,미혼,5000
1128,1060801,남성,52,부산광역시,대도시,판매 종사자,4,배우자 있음,5000
1129,1060802,여성,50,부산광역시,대도시,판매 종사자,4,배우자 있음,5000
1130,1060803,여성,25,부산광역시,대도시,대학원생,4,미혼,5000
1131,1060804,여성,23,부산광역시,대도시,대학생,4,미혼,5000
1132,1060902,여성,50,부산광역시,대도시,가정주부,3,사별,3500
1133,1060903,남성,24,부산광역시,대도시,대학생,3,미혼,3500
1134,1060904,남성,21,부산광역시,대도시,대학생,3,미혼,3500
1135,1061001,여성,56,부산광역시,대도시,가정주부,4,배우자 있음,5000
1136,1061002,남성,59,부산광역시,대도시,농림어업 숙련 종사자,4,배우자 있음,5000
1137,1061003,여성,26,부산광역시,대도시,사무 종사자,4,미혼,5000
1138,1061004,남성,24,부산광역시,대도시,대학생,4,미혼,5000
1139,1061101,남성,78,부산광역시,대도시,은퇴/무직,2,배우자 있음,1500
1140,1061102,여성,73,부산광역시,대도시,은퇴/무직,2,배우자 있음,1500
1141,1061201,남성,62,부산광역시,대도시,은퇴/무직,2,이혼,4000
1142,1061203,여성,20,부산광역시,대도시,대학생,2,미혼,4000
1143,1061301,남성,66,부산광역시,대도시,농림어업 숙련 종사자,4,배우자 있음,4000
1144,1061302,여성,65,부산광역시,대도시,가정주부,4,배우자 있음,4000
1145,1061304,여성,37,부산광역시,대도시,사무 종사자,4,미혼,4000
1146,1061401,남성,85,부산광역시,대도시,은퇴/무직,2,배우자 있음,3600
1147,1061403,남성,51,부산광역시,대도시,강치/기계 조작 및 조립 종사자,2,미혼,3600
1148,1061601,남성,60,부산광역시,대도시,농림어업 숙련 종사자,6,배우자 있음,5000
1149,1061602,여성,51,부산광역시,대도시,가정주부,6,배우자 있음,5000
1150,1061603,여성,85,부산광역시,대도시,은퇴/무직,6,사별,5000
1151,1061605,여성,28,부산광역시,대도시,사무 종사자,6,미혼,5000
1152,1061701,남성,50,부산광역시,대도시,농림어업 숙련 종사자,3,배우자 있음,5000
1153,1061702,여성,48,부산광역시,대도시,가정주부,3,배우자 있음,5000
1154,1061703,여성,22,부산광역시,대도시,대학생,3,미혼,5000
1155,1061901,남성,56,부산광역시,대도시,농림어업 숙련 종사자,5,배우자 있음,5000
1156,1061902,여성,53,부산광역시,대도시,가정주부,5,배우자 있음,5000
1157,1061903,여성,26,부산광역시,대도시,전문가 및 관련 종사자,5,미혼,5000
1158,1061904,여성,22,부산광역시,대도시,대학생,5,미혼,5000
1159,1061905,남성,20,부산광역시,대도시,대학생,5,미혼,5000
1160,1062001,남성,47,부산광역시,대도시,판매 종사자,4,배우자 있음,6000
1161,1062002,여성,38,부산광역시,대도시,가정주부,4,배우자 있음,6000
1162,1062003,남성,16,부산광역시,대도시,고등학생,4,미혼,6000
1163,1062101,남성,64,부산광역시,대도시,판매 종사자,2,배우자 있음,3600
1164,1062102,여성,63,부산광역시,대도시,가정주부,2,배우자 있음,3600
1165,1062201,여성,83,부산광역시,대도시,가정주부,1,사별,1200
1166,1062301,남성,87,부산광역시,대도시,은퇴/무직,2,배우자 있음,2500
1167,1062302,여성,84,부산광역시,대도시,은퇴/무직,2,배우자 있음,2500
1168,1062401,남성,45,부산광역시,대도시,사무 종사자,4,배우자 있음,3600
1169,1062402,여성,46,부산광역시,대도시,가정주부,4,배우자 있음,3600
1170,1062501,남성,48,부산광역시,대도시,사무 종사자,5,배우자 있음,7500
1171,1062502,여성,45,부산광역시,대도시,전문가 및 관련 종사자,5,배우자 있음,7500
1172,1062504,남성,17,부산광역시,대도시,고등학생,5,미혼,7500
1173,1062701,남성,46,부산광역시,대도시,판매 종사자,4,배우자 있음,3600
1174,1062702,여성,48,부산광역시,대도시,가정주부,4,배우자 있음,3600
1175,1062703,남성,22,부산광역시,대도시,대학생,4,미혼,3600
1176,1062801,남성,41,부산광역시,대도시,사무 종사자,4,배우자 있음,3500
